region,country,Location code,ISO3 Alpha-code,ISO2 Alpha-code,Year,"Total Population, as of 1 July (thousands)","Male Population, as of 1 July (thousands)","Female Population, as of 1 July (thousands)","Population Density, as of 1 July (persons per square km)","Population Sex Ratio, as of 1 July (males per 100 females)",Institutionalized Democracy,Institutionalized Autocracy,Combined Polity Score,electoral democracy index,liberal democracy index,participatory democracy index,deliberative democracy index,egalitarian democracy index,Corruption Perception Index Score,EFW Overall Score,EFW 1. Size of Government,EFW 2. Legal System and Property Rights,EFW 3. Sound Money,EFW 4. Freedom to Trade Internationally,EFW 5. Regulation,WJP Overall Score: Rule of Law Index,WJP1. Constraints on Government Powers,WJP2. Absence of Corruption,WJP3. Open Government ,WJP4. Fundamental Rights,WJP5. Order and Security,WJP6. Regulatory Enforcement,WJP7. Civil Justice,WJP8. Criminal Justice,HDI,WGI PCA Score,WGI1_Accountability,WGI2_PoliticalStability,WGI3_GovtEffectiveness,WGI4_Regulatory,WGI5_RuleOfLaw,WGI6_ControlCorruption,Freedom House Index,Freedom Status,"GDP per Capita, PPP(Constant 2011)",E-Government Development Index,E-Participation Index,Public employment (total public sector)
West Asia,Lebanon,422,LBN,LB,2021,5718 ,2778 ,2940 ,559 ,94 ,NoData,NoData,NoData,0.46 ,0.28 ,0.26 ,0.34 ,0.26 ,24.00 ,NoData,NoData,NoData,NoData,NoData,NoData,0.45 ,0.49 ,0.36 ,0.42 ,0.47 ,0.64 ,0.44 ,0.42 ,0.35 ,0.71 ,-1.17 ,-0.63 ,-1.49 ,-1.29 ,-0.88 ,-1.07 ,-1.23 ,43.00 ,PF,NoData,NoData,NoData,NoData
West Asia,Lebanon,422,LBN,LB,2022,5744 ,2791 ,2953 ,562 ,95 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.45 ,0.48 ,0.36 ,0.43 ,0.46 ,0.67 ,0.43 ,0.41 ,0.33 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,42.00 ,PF,NoData,0.53 ,0.40 ,NoData
West Asia,Lebanon,422,LBN,LB,2023,5773 ,2807 ,2967 ,564 ,95 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1950,457 ,232 ,225 ,1 ,103 ,0.00 ,6.00 ,-6.00 ,0.01 ,0.03 ,0.03 ,0.01 ,0.04 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1951,463 ,234 ,228 ,1 ,103 ,0.00 ,6.00 ,-6.00 ,0.01 ,0.03 ,0.03 ,0.01 ,0.04 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1952,469 ,237 ,232 ,2 ,102 ,0.00 ,6.00 ,-6.00 ,0.01 ,0.03 ,0.03 ,0.01 ,0.04 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1953,475 ,240 ,235 ,2 ,102 ,0.00 ,6.00 ,-6.00 ,0.01 ,0.03 ,0.03 ,0.01 ,0.04 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1954,482 ,243 ,239 ,2 ,102 ,0.00 ,6.00 ,-6.00 ,0.01 ,0.03 ,0.03 ,0.01 ,0.04 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1955,489 ,246 ,243 ,2 ,101 ,0.00 ,6.00 ,-6.00 ,0.01 ,0.03 ,0.03 ,0.00 ,0.04 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1956,496 ,249 ,247 ,2 ,101 ,0.00 ,6.00 ,-6.00 ,0.01 ,0.03 ,0.03 ,0.01 ,0.04 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1957,504 ,253 ,251 ,2 ,101 ,0.00 ,10.00 ,-10.00 ,0.01 ,0.03 ,0.03 ,0.01 ,0.04 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1958,512 ,257 ,256 ,2 ,100 ,0.00 ,10.00 ,-10.00 ,0.01 ,0.03 ,0.03 ,0.01 ,0.04 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1959,521 ,261 ,261 ,2 ,100 ,0.00 ,10.00 ,-10.00 ,0.01 ,0.03 ,0.03 ,0.01 ,0.04 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1960,530 ,265 ,265 ,2 ,100 ,0.00 ,10.00 ,-10.00 ,0.01 ,0.03 ,0.03 ,0.01 ,0.04 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1961,540 ,269 ,270 ,2 ,100 ,0.00 ,10.00 ,-10.00 ,0.01 ,0.03 ,0.03 ,0.01 ,0.04 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1962,550 ,274 ,276 ,2 ,99 ,0.00 ,10.00 ,-10.00 ,0.01 ,0.03 ,0.03 ,0.01 ,0.04 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1963,561 ,279 ,281 ,2 ,99 ,0.00 ,10.00 ,-10.00 ,0.01 ,0.03 ,0.03 ,0.01 ,0.04 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1964,573 ,285 ,287 ,2 ,99 ,0.00 ,10.00 ,-10.00 ,0.01 ,0.03 ,0.03 ,0.00 ,0.04 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1965,585 ,291 ,294 ,2 ,99 ,0.00 ,10.00 ,-10.00 ,0.01 ,0.02 ,0.03 ,0.00 ,0.04 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1966,599 ,298 ,301 ,2 ,99 ,0.00 ,10.00 ,-10.00 ,0.01 ,0.02 ,0.03 ,0.00 ,0.04 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1967,613 ,305 ,308 ,2 ,99 ,0.00 ,10.00 ,-10.00 ,0.01 ,0.02 ,0.03 ,0.00 ,0.04 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1968,629 ,313 ,316 ,2 ,99 ,0.00 ,10.00 ,-10.00 ,0.01 ,0.02 ,0.03 ,0.00 ,0.04 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1969,645 ,321 ,324 ,2 ,99 ,0.00 ,10.00 ,-10.00 ,0.01 ,0.02 ,0.03 ,0.00 ,0.04 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1970,663 ,329 ,333 ,2 ,99 ,0.00 ,10.00 ,-10.00 ,0.01 ,0.05 ,0.04 ,0.01 ,0.10 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,12356.37 ,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1971,681 ,339 ,343 ,2 ,99 ,0.00 ,10.00 ,-10.00 ,0.01 ,0.05 ,0.04 ,0.01 ,0.11 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,8359.78 ,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1972,701 ,348 ,352 ,2 ,99 ,0.00 ,10.00 ,-10.00 ,0.01 ,0.05 ,0.04 ,0.01 ,0.11 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,6936.17 ,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1973,721 ,358 ,363 ,2 ,99 ,0.00 ,10.00 ,-10.00 ,0.01 ,0.05 ,0.04 ,0.01 ,0.10 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,5541.67 ,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1974,747 ,371 ,376 ,2 ,99 ,0.00 ,10.00 ,-10.00 ,0.01 ,0.05 ,0.04 ,0.02 ,0.10 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,8050.46 ,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1975,779 ,387 ,392 ,3 ,99 ,0.00 ,10.00 ,-10.00 ,0.01 ,0.05 ,0.04 ,0.02 ,0.11 ,NoData,5.91 ,4.85 ,3.40 ,8.14 ,NoData,7.02 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,8798.14 ,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1976,815 ,406 ,408 ,3 ,99 ,0.00 ,10.00 ,-10.00 ,0.01 ,0.06 ,0.05 ,0.02 ,0.11 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,9169.84 ,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1977,855 ,428 ,427 ,3 ,100 ,0.00 ,10.00 ,-10.00 ,0.01 ,0.06 ,0.05 ,0.02 ,0.11 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,10269.94 ,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1978,900 ,452 ,448 ,3 ,101 ,0.00 ,10.00 ,-10.00 ,0.01 ,0.06 ,0.05 ,0.02 ,0.11 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,10597.27 ,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1979,949 ,479 ,470 ,3 ,102 ,0.00 ,10.00 ,-10.00 ,0.01 ,0.06 ,0.05 ,0.02 ,0.11 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,11992.46 ,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1980,1001 ,507 ,494 ,3 ,102 ,0.00 ,10.00 ,-10.00 ,0.01 ,0.06 ,0.05 ,0.02 ,0.11 ,NoData,5.42 ,4.83 ,3.52 ,5.11 ,NoData,7.73 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,12611.46 ,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1981,1057 ,537 ,520 ,3 ,103 ,0.00 ,10.00 ,-10.00 ,0.01 ,0.06 ,0.05 ,0.02 ,0.11 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,14048.00 ,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1982,1118 ,570 ,548 ,4 ,104 ,0.00 ,10.00 ,-10.00 ,0.01 ,0.07 ,0.05 ,0.02 ,0.11 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,14004.84 ,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1983,1181 ,604 ,577 ,4 ,105 ,0.00 ,10.00 ,-10.00 ,0.02 ,0.07 ,0.05 ,0.02 ,0.11 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,13635.07 ,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1984,1248 ,640 ,608 ,4 ,105 ,0.00 ,10.00 ,-10.00 ,0.02 ,0.07 ,0.05 ,0.02 ,0.11 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,14346.42 ,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1985,1325 ,690 ,635 ,4 ,109 ,0.00 ,10.00 ,-10.00 ,0.02 ,0.07 ,0.05 ,0.02 ,0.11 ,NoData,6.47 ,4.77 ,3.59 ,9.11 ,7.27 ,7.63 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,15383.95 ,NoData,NoData,84311.00 
West Asia,Oman,512,OMN,OM,1986,1413 ,755 ,658 ,5 ,115 ,0.00 ,10.00 ,-10.00 ,0.02 ,0.07 ,0.05 ,0.02 ,0.11 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,11181.43 ,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1987,1501 ,820 ,681 ,5 ,120 ,0.00 ,10.00 ,-10.00 ,0.02 ,0.07 ,0.05 ,0.02 ,0.11 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,11067.45 ,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1988,1589 ,885 ,704 ,5 ,126 ,0.00 ,10.00 ,-10.00 ,0.02 ,0.07 ,0.05 ,0.02 ,0.11 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,9711.82 ,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1989,1676 ,950 ,726 ,5 ,131 ,0.00 ,10.00 ,-10.00 ,0.02 ,0.07 ,0.05 ,0.02 ,0.11 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,10183.81 ,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1990,1764 ,1015 ,749 ,6 ,135 ,0.00 ,10.00 ,-10.00 ,0.02 ,0.07 ,0.05 ,0.02 ,0.12 ,NoData,6.29 ,4.78 ,3.84 ,7.75 ,7.35 ,7.78 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,11679.97 ,NoData,NoData,110529.00 
West Asia,Oman,512,OMN,OM,1991,1851 ,1080 ,772 ,6 ,140 ,0.00 ,9.00 ,-9.00 ,0.02 ,0.07 ,0.05 ,0.02 ,0.12 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,10935.08 ,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1992,1938 ,1144 ,794 ,6 ,144 ,0.00 ,9.00 ,-9.00 ,0.02 ,0.08 ,0.05 ,0.03 ,0.12 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,11310.37 ,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1993,2022 ,1206 ,816 ,7 ,148 ,0.00 ,9.00 ,-9.00 ,0.02 ,0.08 ,0.05 ,0.03 ,0.12 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,11065.94 ,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1994,2082 ,1244 ,838 ,7 ,148 ,0.00 ,9.00 ,-9.00 ,0.02 ,0.08 ,0.05 ,0.03 ,0.13 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,10749.03 ,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1995,2121 ,1261 ,860 ,7 ,147 ,0.00 ,9.00 ,-9.00 ,0.02 ,0.08 ,0.05 ,0.03 ,0.13 ,NoData,6.61 ,5.10 ,4.51 ,9.20 ,7.33 ,6.80 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,11250.18 ,NoData,NoData,110530.00 
West Asia,Oman,512,OMN,OM,1996,2157 ,1277 ,880 ,7 ,145 ,0.00 ,9.00 ,-9.00 ,0.02 ,0.09 ,0.05 ,0.03 ,0.14 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.32 ,-0.71 ,0.87 ,0.44 ,0.09 ,0.55 ,0.41 ,NoData,NoData,12195.52 ,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1997,2191 ,1291 ,899 ,7 ,144 ,0.00 ,9.00 ,-9.00 ,0.02 ,0.09 ,0.05 ,0.03 ,0.14 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,12985.21 ,NoData,NoData,103570.00 
West Asia,Oman,512,OMN,OM,1998,2222 ,1305 ,917 ,7 ,142 ,0.00 ,9.00 ,-9.00 ,0.02 ,0.09 ,0.05 ,0.04 ,0.14 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.29 ,-0.89 ,0.85 ,0.42 ,-0.05 ,0.42 ,0.72 ,NoData,NoData,12716.31 ,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,1999,2253 ,1318 ,935 ,7 ,141 ,0.00 ,9.00 ,-9.00 ,0.02 ,0.09 ,0.05 ,0.04 ,0.14 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,14855.64 ,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,2000,2282 ,1331 ,951 ,7 ,140 ,0.00 ,9.00 ,-9.00 ,0.05 ,0.11 ,0.06 ,0.04 ,0.15 ,NoData,6.78 ,5.19 ,4.60 ,8.19 ,8.03 ,7.84 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.71 ,0.38 ,-0.76 ,1.12 ,0.29 ,0.06 ,0.54 ,0.77 ,NoData,NoData,17803.33 ,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,2001,2310 ,1343 ,968 ,7 ,139 ,0.00 ,9.00 ,-9.00 ,0.10 ,0.11 ,0.06 ,0.05 ,0.16 ,NoData,6.83 ,5.14 ,4.64 ,8.51 ,8.02 ,7.84 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.72 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,18540.62 ,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,2002,2337 ,1354 ,984 ,8 ,138 ,0.00 ,8.00 ,-8.00 ,0.15 ,0.12 ,0.07 ,0.05 ,0.17 ,NoData,6.90 ,5.41 ,4.61 ,8.51 ,7.95 ,8.01 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.72 ,0.48 ,-0.79 ,0.93 ,0.35 ,0.68 ,0.45 ,0.90 ,NoData,NoData,20347.11 ,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,2003,2364 ,1365 ,999 ,8 ,137 ,0.00 ,8.00 ,-8.00 ,0.15 ,0.13 ,0.07 ,0.05 ,0.17 ,NoData,7.03 ,5.33 ,4.61 ,8.86 ,8.32 ,8.01 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.73 ,0.45 ,-0.82 ,1.06 ,0.44 ,0.67 ,0.47 ,0.56 ,NoData,NoData,22343.07 ,0.35 ,0.26 ,NoData
West Asia,Oman,512,OMN,OM,2004,2405 ,1387 ,1017 ,8 ,136 ,0.00 ,8.00 ,-8.00 ,0.16 ,0.13 ,0.07 ,0.05 ,0.17 ,NoData,6.87 ,4.59 ,4.58 ,8.91 ,8.33 ,7.91 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.74 ,0.51 ,-0.66 ,1.12 ,0.47 ,0.65 ,0.51 ,0.66 ,NoData,NoData,28312.89 ,0.29 ,0.00 ,NoData
West Asia,Oman,512,OMN,OM,2005,2460 ,1421 ,1039 ,8 ,137 ,0.00 ,8.00 ,-8.00 ,0.16 ,0.13 ,0.07 ,0.05 ,0.17 ,NoData,6.86 ,4.89 ,4.57 ,8.86 ,7.98 ,8.00 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.75 ,0.31 ,-0.92 ,0.95 ,0.32 ,0.55 ,0.31 ,0.39 ,NoData,NoData,29290.76 ,0.34 ,0.02 ,NoData
West Asia,Oman,512,OMN,OM,2006,2515 ,1455 ,1060 ,8 ,137 ,0.00 ,8.00 ,-8.00 ,0.16 ,0.13 ,0.07 ,0.05 ,0.17 ,NoData,6.93 ,5.25 ,4.57 ,8.86 ,7.97 ,8.00 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.75 ,0.24 ,-1.16 ,0.84 ,0.30 ,0.60 ,0.29 ,0.35 ,NoData,NoData,42547.01 ,NoData,NoData,NoData
West Asia,Oman,512,OMN,OM,2007,2570 ,1489 ,1081 ,8 ,138 ,0.00 ,8.00 ,-8.00 ,0.16 ,0.13 ,0.07 ,0.05 ,0.17 ,NoData,7.08 ,5.47 ,4.98 ,8.58 ,8.18 ,8.18 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.76 ,0.31 ,-1.06 ,0.94 ,0.33 ,0.61 ,0.40 ,0.35 ,NoData,NoData,45569.93 ,NoData,NoData,NoData
